Date,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseVol,takerBuyQuoteVol,ignore,MACD,MACD_Signal
2020-08-11,2.85000000,3.52080000,2.84330000,3.29850000,1552384.78000000,2020-08-11 23:59:59.999,4939148.93810700,13490,741770.79000000,2370192.68111900,0,,
2020-08-12,3.29850000,3.92890000,3.08000000,3.75580000,1737042.95000000,2020-08-12 23:59:59.999,6176153.72463800,21118,889133.50000000,3161944.26881700,0,,
2020-08-13,3.75000000,4.13870000,3.50030000,3.73000000,1685759.24000000,2020-08-13 23:59:59.999,6446567.98049000,22922,716358.46000000,2755764.74800600,0,,
2020-08-14,3.72070000,3.76760000,3.32100000,3.40990000,1474161.79000000,2020-08-14 23:59:59.999,5205834.09597700,18581,578651.84000000,2048896.65546700,0,,
2020-08-15,3.41810000,3.74000000,3.15000000,3.17300000,1070233.20000000,2020-08-15 23:59:59.999,3658005.62220200,13903,439623.97000000,1510472.72956800,0,,
2020-08-16,3.17300000,3.49070000,3.12000000,3.38850000,668106.53000000,2020-08-16 23:59:59.999,2227715.62781000,10659,267439.48000000,896424.21850500,0,,
2020-08-17,3.38850000,3.39520000,3.10000000,3.11000000,729413.64000000,2020-08-17 23:59:59.999,2355329.78763000,8632,258191.89000000,833604.42981700,0,,
2020-08-18,3.11000000,3.70920000,2.81050000,3.34070000,2713115.94000000,2020-08-18 23:59:59.999,8885306.13322400,27415,1276599.28000000,4211377.73393200,0,,
2020-08-19,3.33400000,3.49000000,2.80000000,2.88680000,1433243.76000000,2020-08-19 23:59:59.999,4380403.48882400,17076,487245.28000000,1491949.57596300,0,,
2020-08-20,2.89620000,3.44500000,2.88710000,3.20380000,1277827.32000000,2020-08-20 23:59:59.999,4078240.33148200,14169,654313.24000000,2100682.28532600,0,,
2020-08-21,3.20380000,3.24000000,2.89000000,2.93170000,1131895.90000000,2020-08-21 23:59:59.999,3480342.67494000,12957,435955.04000000,1340925.25472600,0,,
2020-08-22,2.92130000,3.20000000,2.74310000,3.01260000,1169417.78000000,2020-08-22 23:59:59.999,3433997.19373600,10427,535610.79000000,1579335.77989600,0,,
2020-08-23,3.02240000,3.40000000,3.00140000,3.25000000,1198036.69000000,2020-08-23 23:59:59.999,3846250.69637000,11455,701976.44000000,2259165.67539900,0,,
2020-08-24,3.26580000,3.62000000,3.21000000,3.34050000,1315196.06000000,2020-08-24 23:59:59.999,4504839.41721800,15317,634212.19000000,2181573.74310800,0,,
2020-08-25,3.34060000,3.36540000,3.00010000,3.25000000,1149187.37000000,2020-08-25 23:59:59.999,3629890.75795400,14226,477028.87000000,1506233.26004600,0,,
2020-08-26,3.25760000,3.79990000,3.18090000,3.56840000,2290030.56000000,2020-08-26 23:59:59.999,8065581.23932100,23980,1256407.83000000,4427331.46824800,0,,
2020-08-27,3.55570000,3.85750000,3.24340000,3.45010000,2412974.80000000,2020-08-27 23:59:59.999,8578461.96452700,25784,1158014.83000000,4141258.62126200,0,,
2020-08-28,3.45030000,4.30910000,3.45030000,4.00630000,2581936.84000000,2020-08-28 23:59:59.999,10089370.36535600,30430,1416811.61000000,5532658.68714100,0,,
2020-08-29,4.00700000,4.11210000,3.77480000,3.95350000,1342844.20000000,2020-08-29 23:59:59.999,5290923.08962500,19319,589471.19000000,2328966.08074700,0,,
2020-08-30,3.95310000,4.71170000,3.90000000,4.43090000,1815681.99000000,2020-08-30 23:59:59.999,7967065.16831300,26712,864714.97000000,3787277.37847900,0,,
2020-08-31,4.41270000,4.88650000,4.10000000,4.74350000,1497129.12000000,2020-08-31 23:59:59.999,6664671.74724200,23396,829785.03000000,3715511.86280800,0,,
2020-09-01,4.74320000,4.94750000,4.30000000,4.33970000,1267574.76000000,2020-09-01 23:59:59.999,5871722.63744100,20174,626210.98000000,2914616.45919400,0,,
2020-09-02,4.32130000,4.35060000,3.66000000,4.17000000,2002058.36000000,2020-09-02 23:59:59.999,8136932.35262900,25545,872236.99000000,3553812.07120700,0,,
2020-09-03,4.17000000,4.45900000,3.47720000,3.50510000,3275612.26000000,2020-09-03 23:59:59.999,12941589.82447800,37166,1415415.57000000,5628686.60808800,0,,
2020-09-04,3.50620000,3.83460000,3.17390000,3.53010000,2052197.24000000,2020-09-04 23:59:59.999,7262296.37115600,23918,892868.07000000,3167604.52048200,0,,
2020-09-05,3.53010000,3.66370000,2.09260000,2.60520000,4426267.38000000,2020-09-05 23:59:59.999,11872722.47996600,36221,1667142.80000000,4417379.50831400,0,0.06574538134235697,
2020-09-06,2.61190000,3.18000000,2.25750000,3.09410000,2898758.91000000,2020-09-06 23:59:59.999,7940868.46326200,24763,1441533.05000000,3961686.65227000,0,0.018221616126107065,
2020-09-07,3.07850000,3.19830000,2.38000000,2.92370000,2680083.17000000,2020-09-07 23:59:59.999,7269853.90869400,20763,1237117.42000000,3357706.94438000,0,-0.032812919198601964,
2020-09-08,2.92370000,2.94990000,2.40000000,2.46800000,1626389.70000000,2020-09-08 23:59:59.999,4163484.17494300,17527,594993.20000000,1526237.01692200,0,-0.10877544209746448,
2020-09-09,2.46800000,3.88380000,2.38210000,3.60010000,6691121.99000000,2020-09-09 23:59:59.999,22147440.58973700,54509,3343480.12000000,11062516.96911100,0,-0.07674066155272774,
2020-09-10,3.61070000,3.87500000,3.30400000,3.47610000,4356890.66000000,2020-09-10 23:59:59.999,15482088.38192500,47297,2075976.54000000,7395169.70058900,0,-0.06065938720511088,
2020-09-11,3.47070000,3.50360000,3.03160000,3.39650000,2227636.94000000,2020-09-11 23:59:59.999,7208721.22424400,23696,905328.95000000,2940779.29798300,0,-0.053718680668315866,
2020-09-12,3.39670000,3.47000000,3.14940000,3.33160000,1161542.47000000,2020-09-12 23:59:59.999,3845112.02572700,14476,555663.30000000,1842564.18066800,0,-0.052845834456658025,
2020-09-13,3.33860000,3.47000000,2.98380000,3.26030000,2024779.41000000,2020-09-13 23:59:59.999,6528375.66092300,27152,871294.02000000,2819238.84931700,0,-0.057247498143174536,-0.03633347525095365
2020-09-14,3.26560000,3.53930000,3.07520000,3.26410000,3351649.61000000,2020-09-14 23:59:59.999,11170955.41711900,53540,1671479.97000000,5589901.33057100,0,-0.05974056800419891,-0.041014893801602705
2020-09-15,3.26400000,3.32490000,2.89550000,2.92950000,1698391.09000000,2020-09-15 23:59:59.999,5332430.83456700,28139,671971.67000000,2114488.25667600,0,-0.0877047615647828,-0.05035286735423872
