Date,open,high,low,close,volume,closeTime,quoteAssetVolume,numberOfTrades,takerBuyBaseVol,takerBuyQuoteVol,ignore,MACD,MACD_Signal
2021-01-10,0.34849000,0.37640000,0.30816000,0.32627000,125875101.80000000,2021-01-10 23:59:59.999,43542335.06586400,114364,62549703.90000000,21696980.91272600,0,,
2021-01-11,0.32634000,0.32737000,0.23310000,0.29053000,138090381.20000000,2021-01-11 23:59:59.999,38572407.89630300,148245,66671794.50000000,18657718.84310100,0,0.010987923809221922,
2021-01-12,0.29069000,0.30991000,0.26422000,0.27768000,71587105.00000000,2021-01-12 23:59:59.999,20511609.58242000,74056,35594563.60000000,10201946.75343200,0,0.005544746565060044,
2021-01-13,0.27726000,0.35100000,0.26682000,0.32500000,107455478.20000000,2021-01-13 23:59:59.999,33352383.23778300,128289,54856170.70000000,17021904.28755600,0,0.004991775828864176,
2021-01-14,0.32500000,0.36267000,0.31600000,0.33379000,110363475.60000000,2021-01-14 23:59:59.999,37735356.46398800,118236,57879037.10000000,19834540.01398600,0,0.005202846895048463,
2021-01-15,0.33355000,0.39450000,0.30900000,0.33761000,178469452.40000000,2021-01-15 23:59:59.999,62724019.37739600,183247,93862375.70000000,32987669.06207400,0,0.0056136536062179054,
2021-01-16,0.33761000,0.47643000,0.33748000,0.46600000,279114614.30000000,2021-01-16 23:59:59.999,115782025.75831000,277516,143015454.20000000,59346535.13710300,0,0.01611347477757613,
2021-01-17,0.46559000,0.57473000,0.40711000,0.51877000,306706282.40000000,2021-01-17 23:59:59.999,150782210.48474900,336229,157424160.60000000,77527354.54136400,0,0.028365773703539654,
2021-01-18,0.51969000,0.66930000,0.51070000,0.61907000,323369083.50000000,2021-01-18 23:59:59.999,194378256.74442600,406445,163309003.90000000,98130059.47595000,0,0.045643036124695835,
2021-01-19,0.61907000,0.64749000,0.52334000,0.53828000,197832800.40000000,2021-01-19 23:59:59.999,111507536.66550400,246409,94064873.70000000,53011504.41804800,0,0.05221441795181597,0.02616519655405979
2021-01-20,0.53810000,0.57519000,0.47657000,0.52203000,138096404.80000000,2021-01-20 23:59:59.999,72213963.75826500,167878,68381265.40000000,35823002.56384200,0,0.05547160407902613,0.03202647805905306
2021-01-21,0.52203000,0.56062000,0.43496000,0.43566000,135397425.90000000,2021-01-21 23:59:59.999,67156255.25398200,153753,66010183.80000000,32814983.08306000,0,0.05050146096981445,0.03572147464120534
2021-01-22,0.43567000,0.55547000,0.40018000,0.51110000,184350309.60000000,2021-01-22 23:59:59.999,89256274.51958400,234253,91889051.10000000,44627866.40695700,0,0.05204996467661649,0.03898717264828758
2021-01-23,0.51110000,0.59300000,0.49001000,0.58446000,158706315.20000000,2021-01-23 23:59:59.999,85945262.81932000,186239,82074949.80000000,44494107.30408500,0,0.05852209761298144,0.04289415764122635
2021-01-24,0.58489000,0.59350000,0.51797000,0.55604000,125427784.90000000,2021-01-24 23:59:59.999,70252840.21914700,156075,61534310.20000000,34492417.13821800,0,0.06065881603762091,0.046447089320505265
2021-01-25,0.55607000,0.59561000,0.52500000,0.52985000,94312245.00000000,2021-01-25 23:59:59.999,53008725.64043600,115177,45467120.20000000,25613306.58858000,0,0.05955238385136835,0.04906814822667789
2021-01-26,0.52997000,0.55076000,0.48000000,0.53701000,82771056.10000000,2021-01-26 23:59:59.999,42687522.27154500,110697,37986392.00000000,19609092.38395500,0,0.058578029473519644,0.05097012447604625
2021-01-27,0.53750000,0.54614000,0.45327000,0.48465000,84714099.40000000,2021-01-27 23:59:59.999,42235663.59028100,111739,39871002.20000000,19908561.00531900,0,0.05297022442564925,0.05137014446596685
2021-01-28,0.48460000,0.58379000,0.46750000,0.55600000,136166967.30000000,2021-01-28 23:59:59.999,73622668.44943200,162563,72184784.40000000,39091671.37297900,0,0.0536647335827235,0.05182906228931818
2021-01-29,0.55600000,0.66500000,0.52520000,0.55282000,206830617.60000000,2021-01-29 23:59:59.999,120281694.68443100,280771,101950584.80000000,59325411.55753400,0,0.05334362555954553,0.052131974943363656
2021-01-30,0.55291000,0.68400000,0.55201000,0.63734000,170787478.60000000,2021-01-30 23:59:59.999,104536843.60090200,226173,88253112.20000000,54112755.27332400,0,0.059226476817060836,0.0535508753181031
2021-01-31,0.63700000,0.86500000,0.60062000,0.79448000,281650359.10000000,2021-01-31 23:59:59.999,202945020.28167400,401705,143109234.40000000,103424135.67353300,0,0.07569598732574595,0.05797989771963167
2021-02-01,0.79450000,0.88390000,0.74784000,0.78311000,179927084.00000000,2021-02-01 23:59:59.999,145401742.88147500,281660,88050912.90000000,71249950.16977000,0,0.08682980909379556,0.06374987999446445
2021-02-02,0.78414000,0.81993000,0.72312000,0.75205000,109622872.40000000,2021-02-02 23:59:59.999,83782197.30572500,177955,53291477.40000000,40794103.43935700,0,0.0920856545349309,0.06941703490255774
2021-02-03,0.75205000,0.86840000,0.72500000,0.82500000,112354483.80000000,2021-02-03 23:59:59.999,88649653.33027000,185694,58507263.20000000,46244768.91650200,0,0.10097344621063586,0.07572831716417336
2021-02-04,0.82462000,0.86025000,0.75996000,0.81617000,118372482.20000000,2021-02-04 23:59:59.999,96457248.29753700,205472,58848348.20000000,48014745.92468300,0,0.10608173374902996,0.08179900048114469
2021-02-05,0.81476000,1.05044000,0.80063000,0.94946000,157617374.20000000,2021-02-05 23:59:59.999,147011646.01711700,269149,81132855.50000000,75889821.38351700,0,0.1195078651965008,0.08934077342421592
2021-02-06,0.94960000,0.95433000,0.83290000,0.86501000,94933320.70000000,2021-02-06 23:59:59.999,83275166.35953900,194973,45495211.30000000,39913419.33835700,0,0.12192824892091236,0.09585826852355522
2021-02-07,0.86606000,0.95827000,0.77677000,0.91807000,111315667.00000000,2021-02-07 23:59:59.999,97727415.30316800,207107,55484405.00000000,48813937.51190000,0,0.12666777179421584,0.10202016917768736
2021-02-08,0.91739000,1.04572000,0.91200000,0.96895000,113368936.40000000,2021-02-08 23:59:59.999,111676767.35309800,239594,57454794.60000000,56651684.18898200,0,0.1329963692386078,0.10821540918987146
2021-02-09,0.96923000,1.09876000,0.94055000,1.05273000,74536817.80000000,2021-02-09 23:59:59.999,73812231.35835000,157012,37772955.80000000,37471743.77223500,0,0.14312234878348917,0.11519679710859501
2021-02-10,1.05400000,1.28987000,0.98418000,1.26668000,169781174.50000000,2021-02-10 23:59:59.999,189462376.31121900,384642,87371744.10000000,97617245.68258200,0,0.16649202109035088,0.12545584190494619
2021-02-11,1.26844000,2.20000000,1.19736000,2.03709000,366900822.80000000,2021-02-11 23:59:59.999,648343484.47376400,936510,185345573.60000000,327460559.90976600,0,0.24436145641805906,0.14923696480756876
2021-02-12,2.03592000,2.88073000,1.89550000,2.23448000,369557880.60000000,2021-02-12 23:59:59.999,912435643.42526600,1172782,185647430.40000000,458014560.53177000,0,0.31833173815437665,0.18305591947693034
2021-02-13,2.23448000,2.59000000,2.17000000,2.33290000,102164838.50000000,2021-02-13 23:59:59.999,242121757.43793700,435801,51579913.90000000,122366755.79936800,0,0.3805091185671112,0.22254655929496653
